,Age,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SensationSeeking,Alchol,Caff,Chocalate,Nicotine,stimulant,depressant,hallucinagen,Gender_Male
1429,1,0,27.0,51.0,50.0,34.0,49.0,6.0,10.0,4,6,5,6,1.5,1.0,1.0,1
1430,1,0,43.0,38.0,41.0,46.0,35.0,4.0,6.0,3,6,4,6,0.0,0.0,0.0,0
1431,1,0,33.0,49.0,55.0,39.0,41.0,7.0,10.0,6,6,4,4,0.0,0.0,0.0,1
1432,1,0,48.0,47.0,42.0,28.0,37.0,9.0,8.0,6,6,6,5,1.25,2.0,1.6666666666666667,0
1433,4,4,26.0,31.0,41.0,40.0,46.0,3.0,2.0,6,6,4,2,0.5,1.0,1.0,0
1434,2,3,39.0,33.0,42.0,58.0,51.0,2.0,3.0,5,6,6,0,0.0,0.0,0.0,0
1435,2,3,40.0,30.0,38.0,47.0,44.0,2.0,1.0,2,4,5,0,0.0,0.0,0.0,0
1436,5,3,28.0,40.0,47.0,45.0,47.0,6.0,5.0,6,6,6,6,0.5,0.5,0.3333333333333333,0
1437,5,1,28.0,36.0,48.0,45.0,33.0,9.0,8.0,5,6,5,6,0.0,0.0,0.0,0
1438,1,-3,48.0,37.0,48.0,46.0,41.0,3.0,10.0,3,6,5,6,1.0,1.5,1.6666666666666667,1
1439,1,0,20.0,47.0,51.0,37.0,49.0,3.0,7.0,5,6,6,4,0.5,0.0,1.3333333333333333,1
1440,1,0,29.0,44.0,46.0,35.0,36.0,4.0,9.0,6,4,5,4,1.0,0.0,3.0,1
1441,3,3,34.0,40.0,40.0,48.0,45.0,2.0,3.0,6,6,6,0,0.0,0.0,0.0,0
1442,4,3,25.0,39.0,47.0,52.0,50.0,3.0,3.0,6,6,6,0,0.0,0.0,0.0,0
1443,2,3,46.0,33.0,41.0,51.0,48.0,2.0,2.0,1,6,5,0,0.0,0.0,0.0,0
1444,3,4,31.0,46.0,51.0,49.0,46.0,3.0,3.0,6,6,6,1,0.5,0.5,0.3333333333333333,0
1445,3,3,29.0,37.0,38.0,54.0,48.0,3.0,4.0,6,5,4,1,0.0,0.0,0.0,0
1446,4,3,23.0,41.0,48.0,49.0,49.0,2.0,3.0,5,6,6,1,0.0,0.0,0.0,0
1447,2,3,29.0,46.0,48.0,50.0,54.0,5.0,4.0,4,6,5,0,0.0,0.0,0.0,0
1448,2,3,36.0,44.0,38.0,39.0,53.0,4.0,7.0,4,2,6,2,0.0,0.0,0.0,0
1449,2,2,25.0,49.0,50.0,51.0,52.0,6.0,9.0,5,5,0,0,0.0,0.0,0.0,0
1450,1,3,30.0,41.0,40.0,47.0,47.0,4.0,6.0,0,6,6,0,0.0,0.0,0.0,0
1451,2,3,26.0,47.0,52.0,36.0,51.0,4.0,5.0,5,5,6,5,1.25,1.0,1.3333333333333333,0
1452,2,4,26.0,36.0,46.0,50.0,53.0,2.0,6.0,5,6,6,6,0.0,0.0,0.0,0
1453,1,0,40.0,37.0,58.0,30.0,55.0,8.0,11.0,3,6,6,6,2.75,1.0,3.0,1
1454,1,2,39.0,41.0,35.0,46.0,49.0,2.0,3.0,4,5,6,0,0.0,0.0,0.0,0
1455,2,4,31.0,40.0,45.0,48.0,47.0,3.0,5.0,5,6,6,0,0.0,0.5,0.0,0
1456,1,1,43.0,35.0,55.0,55.0,39.0,3.0,11.0,5,6,6,5,3.0,1.5,4.333333333333333,1
1457,4,3,19.0,44.0,47.0,52.0,52.0,3.0,4.0,5,6,4,0,0.0,0.0,0.0,0
1458,2,4,41.0,32.0,43.0,54.0,45.0,2.0,8.0,4,6,6,6,0.25,0.5,0.0,0
1459,2,2,24.0,36.0,45.0,46.0,49.0,3.0,5.0,4,6,4,2,0.0,0.0,0.0,0
1460,1,2,27.0,45.0,46.0,50.0,37.0,4.0,4.0,5,6,5,0,1.25,2.5,1.0,0
1461,3,4,19.0,50.0,47.0,44.0,47.0,5.0,4.0,5,6,5,1,0.75,0.5,1.0,0
1462,5,3,37.0,44.0,52.0,45.0,36.0,3.0,3.0,5,6,6,0,0.0,0.0,0.0,1
1463,2,3,37.0,41.0,43.0,46.0,43.0,3.0,8.0,5,6,5,6,0.75,1.0,0.6666666666666666,1
1464,1,0,25.0,45.0,52.0,49.0,45.0,4.0,9.0,6,6,6,0,0.0,0.0,3.0,1
1465,2,3,14.0,48.0,42.0,48.0,38.0,6.0,7.0,4,5,3,0,0.75,0.5,0.3333333333333333,1
1466,2,0,43.0,36.0,44.0,37.0,41.0,7.0,6.0,3,5,6,4,0.75,3.0,0.6666666666666666,0
1467,1,2,30.0,42.0,51.0,42.0,46.0,2.0,5.0,5,5,5,5,0.75,0.0,3.3333333333333335,0
1468,5,2,20.0,45.0,52.0,53.0,48.0,4.0,7.0,4,3,6,0,0.75,2.0,0.6666666666666666,0
1469,2,3,34.0,34.0,37.0,51.0,43.0,2.0,5.0,4,0,5,5,0.0,0.0,0.0,0
1470,1,2,39.0,40.0,46.0,48.0,40.0,2.0,3.0,5,6,6,0,0.0,0.0,0.0,0
1471,6,2,20.0,39.0,42.0,57.0,45.0,2.0,1.0,0,6,4,6,0.0,0.0,0.0,1
1472,5,3,28.0,38.0,48.0,45.0,51.0,4.0,4.0,5,6,6,1,1.0,1.0,1.6666666666666667,1
1473,1,0,34.0,43.0,45.0,36.0,43.0,3.0,10.0,6,6,6,3,0.0,0.0,1.3333333333333333,1
1474,2,3,33.0,42.0,52.0,46.0,43.0,3.0,7.0,6,6,6,3,0.0,1.5,0.6666666666666666,0
1475,4,0,46.0,35.0,40.0,35.0,47.0,9.0,10.0,4,6,0,1,2.25,5.0,2.6666666666666665,1
1476,2,0,57.0,26.0,42.0,27.0,24.0,8.0,10.0,5,5,5,6,3.75,3.5,3.6666666666666665,0
1477,2,1,32.0,37.0,45.0,40.0,43.0,3.0,4.0,5,6,5,6,2.25,0.0,3.6666666666666665,1
1478,1,0,40.0,35.0,46.0,41.0,32.0,2.0,8.0,6,6,5,3,0.75,0.0,3.0,1
1479,1,0,27.0,49.0,56.0,43.0,38.0,9.0,11.0,6,6,4,5,1.5,2.0,3.6666666666666665,1
1480,3,1,35.0,36.0,31.0,43.0,40.0,3.0,4.0,5,3,0,6,0.75,1.5,0.0,0
1481,2,0,49.0,42.0,51.0,49.0,43.0,3.0,7.0,3,6,4,6,1.5,3.0,2.6666666666666665,0
1482,4,2,51.0,22.0,47.0,43.0,26.0,7.0,1.0,4,2,6,0,0.5,0.5,1.0,0
1483,4,4,27.0,40.0,47.0,44.0,47.0,4.0,6.0,5,6,6,0,0.0,1.5,0.0,0
1484,2,2,33.0,43.0,51.0,53.0,41.0,3.0,9.0,5,5,6,5,2.25,1.5,2.3333333333333335,0
1485,3,1,41.0,32.0,43.0,44.0,33.0,7.0,4.0,3,6,6,3,0.75,1.5,1.3333333333333333,1
1486,2,4,26.0,49.0,40.0,49.0,46.0,3.0,5.0,5,6,6,0,0.0,0.0,0.0,0
1487,1,0,25.0,47.0,54.0,32.0,37.0,6.0,10.0,6,6,6,6,0.75,1.0,3.3333333333333335,1
1488,2,2,35.0,38.0,37.0,43.0,47.0,3.0,3.0,5,6,6,0,0.0,0.0,0.0,0
1489,1,2,43.0,40.0,45.0,36.0,46.0,8.0,5.0,6,6,5,6,3.25,4.0,4.666666666666667,1
1490,2,0,31.0,37.0,45.0,31.0,32.0,9.0,11.0,6,6,2,3,0.5,1.0,2.0,0
1491,2,4,49.0,35.0,42.0,33.0,49.0,7.0,1.0,5,6,5,1,0.75,2.5,0.6666666666666666,0
1492,1,3,35.0,47.0,36.0,40.0,36.0,7.0,10.0,5,5,6,0,1.0,1.0,1.3333333333333333,0
1493,1,0,50.0,36.0,41.0,40.0,30.0,8.0,9.0,6,4,6,3,1.0,2.5,4.666666666666667,1
1494,4,0,34.0,38.0,50.0,44.0,40.0,8.0,10.0,4,6,5,6,2.75,2.5,2.0,1
1495,1,0,55.0,33.0,43.0,41.0,29.0,8.0,7.0,5,6,6,6,3.5,2.5,1.0,1
1496,1,0,45.0,16.0,43.0,33.0,28.0,9.0,9.0,5,6,6,6,3.75,5.0,4.0,1
1497,1,0,28.0,33.0,46.0,39.0,39.0,3.0,7.0,4,4,5,6,0.5,1.0,0.0,1
1498,2,3,25.0,41.0,48.0,37.0,35.0,5.0,10.0,5,5,6,0,2.5,0.0,4.0,1
1499,4,-4,42.0,39.0,43.0,40.0,34.0,5.0,5.0,5,6,4,6,2.0,1.5,1.3333333333333333,0
1500,4,2,26.0,46.0,49.0,43.0,46.0,7.0,10.0,5,6,6,6,0.0,1.0,0.6666666666666666,1
1501,2,4,32.0,43.0,46.0,39.0,42.0,6.0,10.0,5,6,3,6,3.25,2.0,3.0,1
1502,1,0,42.0,41.0,50.0,29.0,42.0,9.0,6.0,4,6,5,3,0.0,0.0,1.0,0
1503,1,2,40.0,26.0,52.0,42.0,38.0,5.0,5.0,6,6,4,0,0.0,0.0,2.3333333333333335,1
1504,2,2,31.0,43.0,55.0,41.0,39.0,5.0,9.0,6,6,5,5,2.0,3.0,4.0,1
1505,1,2,31.0,40.0,44.0,44.0,38.0,8.0,10.0,6,6,5,6,2.75,1.5,4.0,0
1506,3,1,52.0,19.0,48.0,51.0,36.0,4.0,6.0,5,6,5,2,0.5,0.0,1.3333333333333333,0
1507,4,4,36.0,50.0,53.0,47.0,54.0,4.0,5.0,6,4,4,2,0.25,0.0,0.6666666666666666,0
1508,1,-3,59.0,21.0,53.0,38.0,25.0,4.0,4.0,4,6,5,4,0.5,3.0,0.0,0
1509,1,2,46.0,35.0,52.0,31.0,39.0,5.0,8.0,6,6,6,4,0.0,3.0,1.0,0
1510,2,1,43.0,31.0,51.0,47.0,42.0,6.0,9.0,5,5,5,2,1.0,2.5,1.6666666666666667,0
1511,2,0,45.0,24.0,45.0,40.0,35.0,2.0,4.0,0,6,6,0,0.0,0.0,1.0,1
1512,1,2,43.0,34.0,56.0,44.0,32.0,4.0,5.0,5,6,6,6,2.5,1.5,2.6666666666666665,1
1513,1,-4,56.0,35.0,48.0,39.0,41.0,2.0,4.0,6,4,5,3,0.0,1.5,2.3333333333333335,1
1514,1,0,34.0,36.0,40.0,39.0,38.0,4.0,1.0,3,6,3,6,1.0,1.0,2.0,1
1515,2,-1,48.0,22.0,48.0,41.0,27.0,5.0,5.0,3,6,6,6,1.5,2.0,2.0,1
1516,1,0,46.0,37.0,46.0,34.0,33.0,9.0,10.0,6,6,6,5,2.25,3.0,0.0,1
1517,1,-1,28.0,52.0,56.0,36.0,39.0,9.0,11.0,5,6,5,6,1.0,1.0,4.333333333333333,1
1518,4,4,42.0,30.0,55.0,37.0,38.0,9.0,9.0,5,6,6,5,1.5,1.5,1.0,1
1519,1,1,36.0,28.0,57.0,37.0,43.0,5.0,8.0,6,5,5,3,0.0,1.5,1.3333333333333333,1
1520,1,0,33.0,34.0,37.0,34.0,27.0,3.0,7.0,0,3,1,2,2.0,2.5,2.0,1
1521,1,0,49.0,38.0,45.0,42.0,32.0,5.0,6.0,5,6,6,6,2.5,2.0,2.0,1
1522,1,1,49.0,28.0,53.0,37.0,31.0,8.0,9.0,5,5,6,6,2.5,2.0,4.666666666666667,1
1523,2,1,35.0,19.0,54.0,52.0,45.0,2.0,1.0,3,6,3,6,4.0,4.0,4.666666666666667,1
1524,1,0,44.0,53.0,57.0,44.0,37.0,9.0,11.0,4,6,6,6,2.25,3.5,4.333333333333333,1
1525,1,-1,51.0,23.0,54.0,46.0,31.0,6.0,8.0,2,6,5,6,0.5,1.0,2.3333333333333335,1
1526,1,-3,44.0,48.0,48.0,35.0,35.0,7.0,11.0,6,6,3,6,1.0,0.0,1.0,1
1527,1,-1,41.0,48.0,54.0,40.0,38.0,9.0,9.0,5,6,5,3,1.25,1.5,1.3333333333333333,1
1528,1,0,45.0,40.0,53.0,35.0,30.0,8.0,8.0,6,6,5,6,0.75,2.0,2.3333333333333335,1
1529,1,2,20.0,52.0,50.0,33.0,43.0,8.0,11.0,6,6,5,6,0.0,1.0,0.0,0
1530,1,0,22.0,46.0,56.0,43.0,41.0,8.0,9.0,5,6,6,6,4.0,3.5,3.6666666666666665,1
1531,1,-4,25.0,33.0,53.0,51.0,38.0,7.0,10.0,3,6,6,2,0.0,1.0,3.0,1
1532,2,2,34.0,46.0,54.0,48.0,40.0,4.0,7.0,5,6,6,6,2.25,4.0,2.6666666666666665,0
1533,1,0,46.0,27.0,50.0,42.0,22.0,7.0,6.0,5,5,4,6,2.25,1.5,3.3333333333333335,1
1534,1,0,27.0,48.0,43.0,39.0,42.0,7.0,10.0,5,6,6,3,0.0,0.0,0.0,1
1535,2,-1,36.0,42.0,39.0,45.0,37.0,3.0,9.0,6,5,6,5,2.5,3.5,2.0,1
1536,3,0,39.0,40.0,40.0,39.0,38.0,3.0,7.0,5,6,5,5,2.25,1.0,2.0,0
1537,1,0,31.0,45.0,48.0,55.0,53.0,2.0,6.0,5,6,6,4,3.5,2.0,3.0,0
1538,1,0,37.0,33.0,38.0,46.0,33.0,3.0,9.0,5,6,4,4,0.75,0.0,3.3333333333333335,0
1539,1,0,36.0,51.0,42.0,40.0,55.0,7.0,11.0,4,5,5,0,0.0,0.0,0.0,0
1540,1,0,47.0,35.0,52.0,49.0,35.0,8.0,9.0,6,6,4,6,3.0,3.5,3.3333333333333335,1
1541,1,0,42.0,39.0,57.0,52.0,43.0,7.0,4.0,6,5,5,6,0.5,0.0,2.3333333333333335,0
1542,1,0,22.0,48.0,39.0,46.0,48.0,5.0,11.0,6,6,6,6,3.0,0.0,2.3333333333333335,1
1543,2,0,44.0,18.0,48.0,34.0,26.0,7.0,9.0,6,4,5,3,2.25,2.0,3.0,1
1544,1,0,34.0,37.0,41.0,38.0,29.0,8.0,9.0,4,5,6,2,1.75,0.0,1.3333333333333333,1
1545,1,0,44.0,45.0,52.0,47.0,36.0,5.0,7.0,4,6,5,6,1.0,2.0,2.0,1
1546,1,0,46.0,33.0,52.0,44.0,41.0,3.0,8.0,3,6,6,0,0.0,0.0,0.0,0
1547,1,-1,33.0,26.0,48.0,39.0,33.0,6.0,8.0,3,6,4,2,0.0,0.0,3.6666666666666665,1
1548,1,0,50.0,41.0,52.0,43.0,46.0,6.0,9.0,3,5,6,0,0.75,1.0,3.0,0
1549,2,2,25.0,36.0,34.0,45.0,50.0,2.0,4.0,5,6,0,2,0.0,0.0,0.0,1
1550,2,3,29.0,33.0,50.0,45.0,50.0,3.0,4.0,5,6,4,1,0.0,0.0,0.0,0
1551,2,1,31.0,40.0,38.0,45.0,42.0,5.0,5.0,6,6,5,6,0.5,0.0,0.0,0
1552,5,1,40.0,29.0,33.0,37.0,39.0,2.0,1.0,3,6,3,1,0.0,0.0,0.0,0
1553,4,0,34.0,33.0,37.0,39.0,45.0,4.0,7.0,6,6,4,1,0.0,0.0,0.3333333333333333,0
1554,4,1,30.0,36.0,37.0,49.0,48.0,2.0,1.0,6,6,5,0,0.0,0.0,0.0,0
1555,1,0,35.0,22.0,40.0,31.0,39.0,8.0,6.0,6,6,6,3,0.0,0.0,0.0,1
1556,2,3,22.0,47.0,46.0,43.0,51.0,5.0,7.0,5,6,5,4,0.0,0.0,0.0,1
1557,1,3,39.0,45.0,39.0,45.0,44.0,4.0,8.0,6,6,4,6,0.0,1.5,0.0,0
1558,2,0,24.0,50.0,42.0,53.0,49.0,5.0,6.0,5,6,6,0,0.0,0.0,0.0,0
1559,5,2,20.0,50.0,49.0,48.0,52.0,5.0,5.0,4,6,4,6,0.0,0.0,0.0,0
1560,1,2,27.0,39.0,40.0,38.0,50.0,3.0,6.0,5,5,6,3,0.0,0.0,0.0,0
1561,2,3,43.0,41.0,41.0,37.0,49.0,2.0,4.0,4,6,5,0,0.0,0.0,0.0,0
1562,3,2,42.0,29.0,44.0,45.0,41.0,3.0,1.0,1,6,6,1,0.25,0.5,0.0,0
1563,4,-4,38.0,38.0,37.0,39.0,40.0,4.0,5.0,1,6,6,6,0.0,0.0,0.0,0
1564,3,1,43.0,29.0,40.0,42.0,33.0,7.0,7.0,4,6,6,1,1.0,1.0,1.6666666666666667,1
1565,3,2,35.0,51.0,26.0,38.0,56.0,2.0,2.0,6,6,5,2,0.0,0.0,0.0,0
1566,4,1,31.0,38.0,36.0,52.0,54.0,3.0,5.0,6,6,6,6,0.25,0.0,0.0,0
1567,3,1,44.0,45.0,48.0,51.0,44.0,2.0,3.0,5,6,5,1,0.0,0.0,0.0,0
1568,4,1,57.0,20.0,44.0,37.0,36.0,3.0,2.0,4,6,6,0,0.0,0.5,0.0,0
1569,3,3,22.0,45.0,54.0,54.0,42.0,5.0,6.0,5,6,5,0,0.0,0.0,0.0,1
1570,2,2,35.0,43.0,38.0,38.0,40.0,2.0,4.0,5,6,5,3,0.0,0.0,0.0,1
1571,2,3,26.0,48.0,43.0,42.0,42.0,7.0,4.0,5,5,5,2,0.0,1.5,0.0,0
1572,4,1,28.0,37.0,46.0,54.0,47.0,3.0,5.0,6,6,5,0,0.0,0.0,0.0,1
1573,1,0,30.0,38.0,40.0,47.0,46.0,3.0,2.0,3,6,6,2,0.0,0.0,0.0,0
1574,2,3,39.0,40.0,44.0,47.0,45.0,5.0,9.0,6,6,5,4,0.0,0.0,0.0,0
1575,4,1,46.0,42.0,51.0,53.0,38.0,7.0,4.0,3,6,5,0,0.0,1.5,0.0,0
1576,3,2,35.0,46.0,38.0,49.0,52.0,2.0,1.0,3,5,6,0,0.0,0.0,0.0,0
1577,3,0,33.0,41.0,33.0,40.0,45.0,2.0,5.0,4,6,6,1,0.0,0.0,0.0,0
1578,2,3,33.0,45.0,42.0,52.0,48.0,5.0,4.0,5,6,5,2,0.0,0.0,0.0,0
1579,4,2,26.0,39.0,38.0,40.0,46.0,2.0,4.0,3,6,6,0,0.0,0.0,0.0,0
1580,4,3,40.0,37.0,55.0,51.0,47.0,4.0,5.0,4,6,5,1,0.0,1.0,0.0,0
1581,3,-3,31.0,41.0,43.0,51.0,46.0,2.0,5.0,6,6,5,1,0.0,0.0,0.0,0
1582,4,1,42.0,29.0,29.0,37.0,43.0,2.0,1.0,5,0,4,0,0.0,1.0,0.0,0
1583,3,3,33.0,39.0,37.0,46.0,51.0,4.0,4.0,4,6,6,2,0.0,1.0,0.0,0
1584,3,1,39.0,31.0,46.0,48.0,43.0,3.0,4.0,6,6,5,6,0.0,0.5,0.0,1
1585,3,3,43.0,54.0,47.0,54.0,43.0,5.0,9.0,5,6,0,6,0.0,0.0,0.0,0
1586,2,2,37.0,47.0,47.0,42.0,46.0,7.0,8.0,6,6,6,3,2.0,2.5,1.6666666666666667,0
1587,3,2,36.0,39.0,52.0,41.0,46.0,5.0,4.0,5,6,6,1,0.5,2.0,1.0,0
1588,3,1,32.0,45.0,34.0,39.0,45.0,4.0,6.0,5,6,6,6,0.0,0.0,0.0,0
1589,3,-3,24.0,53.0,42.0,39.0,43.0,4.0,6.0,6,6,5,2,0.0,0.0,0.0,1
1590,3,1,19.0,49.0,46.0,45.0,48.0,6.0,7.0,4,6,6,6,0.0,0.5,0.0,1
1591,3,2,44.0,35.0,40.0,52.0,49.0,4.0,8.0,5,6,5,1,0.0,0.0,0.0,0
1592,4,1,19.0,45.0,39.0,58.0,49.0,2.0,1.0,5,6,5,0,0.0,0.0,0.0,0
1593,4,2,28.0,52.0,43.0,50.0,45.0,7.0,11.0,5,6,0,0,0.0,0.5,0.3333333333333333,0
1594,3,4,36.0,45.0,48.0,43.0,41.0,4.0,5.0,5,6,5,0,0.25,0.0,0.0,0
1595,2,2,33.0,47.0,43.0,42.0,45.0,3.0,4.0,5,5,6,0,0.0,0.0,0.0,0
1596,2,2,30.0,51.0,52.0,43.0,40.0,8.0,9.0,5,5,5,3,0.0,0.5,0.6666666666666666,0
1597,5,0,35.0,44.0,47.0,46.0,45.0,4.0,2.0,5,6,5,1,0.0,1.0,0.0,0
1598,3,2,29.0,42.0,39.0,47.0,43.0,3.0,4.0,5,6,5,1,0.0,0.5,0.0,0
1599,2,3,28.0,48.0,33.0,44.0,47.0,3.0,4.0,5,4,5,2,0.0,0.0,0.0,0
1600,2,1,25.0,47.0,36.0,45.0,42.0,3.0,4.0,4,6,6,4,0.0,0.5,0.0,0
1601,2,1,29.0,46.0,38.0,42.0,46.0,5.0,6.0,5,5,5,1,0.0,0.0,0.0,0
1602,2,3,37.0,44.0,47.0,37.0,52.0,3.0,2.0,4,6,6,2,0.0,0.0,0.0,1
1603,5,3,39.0,43.0,53.0,41.0,36.0,6.0,9.0,6,6,5,0,0.0,0.0,0.0,0
1604,2,2,35.0,56.0,57.0,49.0,35.0,9.0,10.0,4,6,6,0,0.0,0.5,0.0,0
1605,4,-3,32.0,52.0,46.0,48.0,50.0,2.0,4.0,5,6,5,1,0.0,2.0,0.0,1
1606,2,2,33.0,53.0,30.0,37.0,41.0,8.0,6.0,0,5,5,0,0.0,0.0,0.0,0
1607,3,1,22.0,49.0,49.0,46.0,46.0,3.0,3.0,5,6,6,2,0.0,0.0,0.3333333333333333,0
1608,3,3,28.0,42.0,46.0,42.0,49.0,4.0,6.0,5,6,5,2,0.0,0.0,0.0,0
1609,2,0,33.0,32.0,59.0,37.0,37.0,8.0,9.0,3,5,4,6,2.75,5.0,3.6666666666666665,1
1610,2,2,34.0,32.0,34.0,49.0,47.0,3.0,1.0,4,6,6,0,0.0,0.5,0.0,0
1611,4,2,38.0,44.0,39.0,48.0,38.0,2.0,1.0,5,6,5,2,0.0,1.0,0.0,0
1612,2,2,32.0,37.0,36.0,50.0,48.0,2.0,2.0,3,6,6,0,0.0,0.0,0.0,0
1613,3,2,37.0,48.0,39.0,46.0,42.0,4.0,6.0,5,6,6,1,0.25,2.0,0.0,0
1614,2,0,15.0,54.0,48.0,33.0,46.0,7.0,10.0,4,6,6,0,1.0,1.0,2.3333333333333335,1
1615,3,4,25.0,43.0,54.0,50.0,57.0,4.0,7.0,5,6,6,2,0.0,1.0,0.0,0
1616,5,1,42.0,29.0,35.0,48.0,39.0,5.0,6.0,6,6,6,0,0.0,0.0,0.0,1
1617,2,3,41.0,40.0,51.0,47.0,40.0,7.0,11.0,5,6,6,3,0.0,0.5,0.3333333333333333,1
1618,4,1,39.0,41.0,38.0,47.0,46.0,6.0,5.0,5,6,6,0,0.0,2.0,0.0,1
1619,2,0,39.0,38.0,53.0,41.0,35.0,7.0,11.0,5,6,4,6,2.25,2.5,2.6666666666666665,1
1620,4,1,37.0,40.0,43.0,39.0,47.0,4.0,8.0,5,6,5,2,0.0,0.0,0.0,1
1621,2,2,49.0,38.0,39.0,41.0,40.0,5.0,5.0,6,0,5,1,0.0,0.0,0.0,1
1622,3,1,22.0,39.0,50.0,46.0,49.0,5.0,6.0,5,6,4,0,0.0,0.0,0.0,1
1623,3,2,41.0,34.0,37.0,47.0,35.0,5.0,3.0,5,6,6,0,0.0,1.0,0.0,1
1624,4,3,37.0,35.0,45.0,38.0,40.0,3.0,4.0,5,6,5,6,0.25,0.0,0.0,1
1625,3,0,28.0,43.0,46.0,44.0,43.0,4.0,7.0,5,6,5,2,1.5,2.5,1.6666666666666667,1
1626,3,1,28.0,42.0,37.0,48.0,47.0,2.0,3.0,6,6,6,6,0.0,0.0,0.0,0
1627,2,1,23.0,44.0,36.0,47.0,46.0,2.0,3.0,5,5,5,2,0.0,0.0,0.0,0
1628,2,3,20.0,48.0,37.0,42.0,51.0,2.0,1.0,4,6,5,0,0.5,1.5,0.0,0
1629,2,3,42.0,40.0,46.0,48.0,42.0,2.0,5.0,3,6,5,0,0.0,0.0,0.0,0
1630,4,1,37.0,39.0,40.0,45.0,46.0,6.0,5.0,2,6,6,1,0.0,1.0,0.3333333333333333,0
1631,3,2,34.0,43.0,52.0,36.0,34.0,5.0,8.0,6,6,6,2,0.0,0.0,0.0,0
1632,3,1,18.0,43.0,45.0,58.0,49.0,3.0,4.0,5,6,5,4,0.0,0.5,0.0,0
1633,3,1,51.0,41.0,43.0,43.0,53.0,8.0,11.0,6,6,4,1,0.0,0.0,0.6666666666666666,1
1634,4,1,32.0,42.0,40.0,41.0,45.0,7.0,8.0,5,6,4,0,0.0,0.0,0.0,0
1635,1,-1,36.0,30.0,37.0,43.0,42.0,2.0,1.0,4,5,6,0,0.0,0.0,0.0,0
1636,5,-4,23.0,40.0,34.0,46.0,46.0,3.0,5.0,5,5,5,0,0.0,0.0,0.0,1
1637,4,1,36.0,44.0,34.0,36.0,42.0,3.0,3.0,4,3,6,6,0.0,0.5,0.0,0
1638,1,0,53.0,31.0,47.0,33.0,34.0,7.0,10.0,5,6,0,5,1.5,0.0,1.3333333333333333,1
1639,4,-3,38.0,36.0,41.0,45.0,45.0,3.0,5.0,5,6,6,0,0.0,1.0,0.0,0
1640,4,1,35.0,41.0,39.0,42.0,40.0,5.0,3.0,6,6,6,6,0.0,1.0,0.0,0
1641,3,1,39.0,44.0,42.0,47.0,43.0,6.0,7.0,6,6,6,0,0.0,1.0,0.0,0
1642,4,1,46.0,40.0,45.0,49.0,48.0,5.0,4.0,5,6,6,0,0.0,2.0,0.0,0
1643,2,3,21.0,43.0,36.0,41.0,49.0,2.0,4.0,4,6,4,0,0.0,0.0,0.0,0
1644,4,1,36.0,34.0,46.0,46.0,41.0,3.0,4.0,3,1,6,0,0.0,0.0,0.0,0
1645,2,3,29.0,39.0,41.0,48.0,44.0,4.0,6.0,3,6,6,2,0.0,0.5,0.0,0
1646,4,-3,36.0,47.0,44.0,43.0,41.0,4.0,5.0,5,6,6,1,0.25,0.5,0.0,1
1647,3,1,36.0,33.0,47.0,49.0,46.0,2.0,2.0,6,6,6,2,0.0,0.0,0.0,1
1648,3,1,44.0,34.0,42.0,46.0,39.0,5.0,8.0,5,6,4,1,0.0,2.5,0.6666666666666666,1
1649,2,3,29.0,43.0,45.0,48.0,51.0,4.0,5.0,4,6,0,0,0.0,0.0,0.0,0
1650,2,2,34.0,38.0,40.0,41.0,51.0,3.0,6.0,3,6,6,3,0.0,0.0,0.0,0
1651,2,2,36.0,50.0,54.0,51.0,46.0,8.0,8.0,5,5,4,1,0.0,0.0,0.3333333333333333,0
1652,5,0,21.0,31.0,40.0,33.0,39.0,3.0,9.0,4,6,4,6,1.0,1.0,0.6666666666666666,1
1653,1,2,38.0,31.0,48.0,40.0,33.0,5.0,3.0,5,5,5,6,0.75,2.0,2.0,1
1654,2,4,28.0,46.0,44.0,54.0,51.0,3.0,7.0,5,6,5,2,0.0,0.0,0.0,0
1655,5,-3,39.0,38.0,41.0,32.0,45.0,4.0,3.0,5,5,5,0,0.0,0.0,0.0,1
1656,3,2,28.0,47.0,33.0,48.0,48.0,3.0,2.0,5,6,5,0,0.25,0.5,0.6666666666666666,0
1657,1,2,52.0,31.0,41.0,39.0,43.0,2.0,8.0,4,6,4,2,0.0,0.0,0.0,0
1658,2,0,21.0,41.0,44.0,40.0,48.0,4.0,7.0,3,5,5,5,2.25,1.5,0.0,1
1659,1,1,34.0,45.0,59.0,46.0,42.0,8.0,10.0,4,6,3,6,2.5,0.0,2.6666666666666665,1
1660,4,2,18.0,44.0,48.0,44.0,45.0,2.0,4.0,6,6,6,1,0.0,0.0,0.0,0
1661,3,1,51.0,41.0,58.0,34.0,31.0,9.0,11.0,3,5,6,6,3.25,2.5,2.6666666666666665,0
1662,1,-4,29.0,39.0,44.0,53.0,40.0,3.0,8.0,2,6,5,1,0.5,0.0,0.6666666666666666,0
1663,2,1,29.0,47.0,46.0,46.0,41.0,7.0,9.0,5,6,6,6,2.5,2.5,2.0,1
1664,2,0,26.0,40.0,44.0,46.0,36.0,5.0,8.0,4,6,6,4,2.0,1.0,1.6666666666666667,0
1665,2,4,36.0,43.0,49.0,48.0,41.0,9.0,10.0,5,6,6,6,2.25,3.0,2.3333333333333335,0
